permco,permno,gvkey,comnam,filename,date_call,year_call,month_call,day_call,presentation_found,q&a_found,E_call,S_call,G_call,pres_E_call,pres_S_call,pres_G_call,qa_E_call,qa_S_call,qa_G_call
11225,77114,024725,WORLD ACCEPTANCE CORP,2174060.txt,29apr2009,2009,4,29,1,1,0.15531575679779053,0.3351724147796631,0.339256227016449,0.15459632873535156,0.39754796028137207,0.4338470697402954,0.13799947500228882,0.2687285542488098,0.2522789239883423
11225,77114,024725,WORLD ACCEPTANCE CORP,2323246.txt,29jul2009,2009,7,29,1,1,0.1768651008605957,0.32879531383514404,0.33084842562675476,0.1880229115486145,0.43428003787994385,0.42761844396591187,0.15545152127742767,0.2535235285758972,0.25807344913482666
11225,77114,024725,WORLD ACCEPTANCE CORP,2459626.txt,29oct2009,2009,10,29,1,1,0.16626445949077606,0.33287760615348816,0.32560738921165466,0.13024508953094482,0.3780297040939331,0.3788839280605316,0.18314221501350403,0.27234289050102234,0.2599697709083557
11225,77114,024725,WORLD ACCEPTANCE CORP,2689592.txt,28jan2010,2010,1,28,1,1,0.1655464768409729,0.3440491855144501,0.3642560839653015,0.13484221696853638,0.36915895342826843,0.3823518753051758,0.16932007670402527,0.27239206433296204,0.2918139398097992
11225,77114,024725,WORLD ACCEPTANCE CORP,3026086.txt,29apr2010,2010,4,29,1,1,0.21791911125183105,0.41641998291015625,0.3883744478225708,0.16909419000148773,0.38564813137054443,0.3917232155799866,0.22491702437400818,0.39894357323646545,0.35553157329559326
11225,77114,024725,WORLD ACCEPTANCE CORP,3222988.txt,27jul2010,2010,7,27,1,1,0.196425199508667,0.34513798356056213,0.31381893157958984,0.11477140337228775,0.3354239761829376,0.3370521664619446,0.21327507495880127,0.31987905502319336,0.27256032824516296
11225,77114,024725,WORLD ACCEPTANCE CORP,3425259.txt,26oct2010,2010,10,26,1,1,0.1749430000782013,0.40786275267601013,0.3975837826728821,0.12598860263824463,0.3516569137573242,0.35852041840553284,0.17100146412849426,0.36603960394859314,0.3310362696647644
11225,77114,024725,WORLD ACCEPTANCE CORP,3680753.txt,27jan2011,2011,1,27,1,1,0.16665828227996826,0.3514648973941803,0.34564539790153503,0.1488078087568283,0.3768022358417511,0.39008504152297974,0.1851288080215454,0.2782071828842163,0.25830453634262085
11225,77114,024725,WORLD ACCEPTANCE CORP,3967680.txt,28apr2011,2011,4,28,1,1,0.16055767238140106,0.3316386342048645,0.3306482136249542,0.13536278903484344,0.35308852791786194,0.3517574369907379,0.16041463613510132,0.2849416136741638,0.2720387876033783
11225,77114,024725,WORLD ACCEPTANCE CORP,4155735.txt,27jul2011,2011,7,27,1,1,0.1648350954055786,0.3083398938179016,0.33876851201057434,0.13894370198249817,0.34018000960350037,0.36281609535217285,0.16361474990844727,0.27358272671699524,0.3203272223472595
11225,77114,024725,WORLD ACCEPTANCE CORP,4218548.txt,27oct2011,2011,10,27,1,1,0.1652803122997284,0.3586598336696625,0.3585081696510315,0.1297447830438614,0.3240818381309509,0.3558024764060974,0.16615599393844604,0.3472440838813782,0.32983294129371643
11225,77114,024725,WORLD ACCEPTANCE CORP,4705621.txt,25jan2012,2012,1,25,1,1,0.13683801889419556,0.3353971838951111,0.3374675512313843,0.1369781494140625,0.36960071325302124,0.383905291557312,0.13538187742233276,0.3189529478549957,0.30807533860206604
11225,77114,024725,WORLD ACCEPTANCE CORP,4785456.txt,26apr2012,2012,4,26,1,1,0.18167415261268616,0.34522348642349243,0.36158937215805054,0.18882562220096588,0.38782694935798645,0.39955776929855347,0.1801058053970337,0.29897379875183105,0.3079078197479248
11225,77114,024725,WORLD ACCEPTANCE CORP,4862352.txt,26jul2012,2012,7,26,1,1,0.1662869155406952,0.3842039108276367,0.3910173177719116,0.15264880657196045,0.34696510434150696,0.3582438826560974,0.15948697924613953,0.37634241580963135,0.37994396686553955
11225,77114,024725,WORLD ACCEPTANCE CORP,4923733.txt,25oct2012,2012,10,25,1,1,0.15982335805892944,0.3459815979003906,0.35660767555236816,0.13979609310626984,0.3462597727775574,0.37989455461502075,0.14890852570533752,0.31391072273254395,0.3121369183063507
11225,77114,024725,WORLD ACCEPTANCE CORP,4990114.txt,30jan2013,2013,1,30,1,1,0.19020771980285645,0.3224957585334778,0.36737462878227234,0.11725327372550964,0.25332391262054443,0.28103646636009216,0.17654013633728027,0.3042799234390259,0.36196884512901306
11225,77114,024725,WORLD ACCEPTANCE CORP,5058070.txt,25apr2013,2013,4,25,1,1,0.18636736273765564,0.33799633383750916,0.3590071499347687,0.10618451237678528,0.20915010571479797,0.2480529099702835,0.1846240758895874,0.3235846161842346,0.34609225392341614
11225,77114,024725,WORLD ACCEPTANCE CORP,5130874.txt,25jul2013,2013,7,25,1,1,0.1591077595949173,0.3470929265022278,0.3310847282409668,0.13340558111667633,0.2484631985425949,0.2250005304813385,0.1560060977935791,0.3480885922908783,0.333139032125473
11225,77114,024725,WORLD ACCEPTANCE CORP,5200889.txt,24oct2013,2013,10,24,1,1,0.18466657400131226,0.2589840292930603,0.24108046293258667,0.10849599540233612,0.25173962116241455,0.25971361994743347,0.17879962921142578,0.25809693336486816,0.24055062234401703
11225,77114,024725,WORLD ACCEPTANCE CORP,5278900.txt,28jan2014,2014,1,28,1,1,0.19645819067955017,0.3710922598838806,0.3668229579925537,0.08872698247432709,0.19982534646987915,0.2548069357872009,0.18214809894561768,0.3633226752281189,0.3567512631416321
11225,77114,024725,WORLD ACCEPTANCE CORP,5354839.txt,29apr2014,2014,4,29,1,1,0.1413685381412506,0.2716470956802368,0.2859950363636017,0.1603952944278717,0.19001373648643494,0.16751044988632202,0.14109742641448975,0.2737218737602234,0.28660380840301514
11225,77114,024725,WORLD ACCEPTANCE CORP,5435627.txt,22jul2014,2014,7,22,1,0,0.1764545738697052,0.2996412217617035,0.2948588728904724,0.1764545738697052,0.2996412217617035,0.2948588728904724,,,
11225,77114,024725,WORLD ACCEPTANCE CORP,5507039.txt,22oct2014,2014,10,22,1,1,0.17096060514450073,0.3034219741821289,0.2821018397808075,0.22203870117664337,0.3305959701538086,0.23845332860946655,0.1681927740573883,0.3025210201740265,0.2852514088153839
11225,77114,024725,WORLD ACCEPTANCE CORP,5607062.txt,29jan2015,2015,1,29,1,0,0.19798153638839722,0.35076841711997986,0.3319230377674103,0.19798153638839722,0.35076841711997986,0.3319230377674103,,,
11225,77114,024725,WORLD ACCEPTANCE CORP,5695058.txt,30apr2015,2015,4,30,1,1,0.15395686030387878,0.34938740730285645,0.3410067558288574,0.13876882195472717,0.27244406938552856,0.2254500389099121,0.15683257579803467,0.3629714548587799,0.34687185287475586
11225,77114,024725,WORLD ACCEPTANCE CORP,5764630.txt,23jul2015,2015,7,23,1,1,0.1796199381351471,0.36588892340660095,0.3604148030281067,0.17826031148433685,0.36085766553878784,0.35170304775238037,0.1759025752544403,0.36395442485809326,0.35925543308258057
11225,77114,024725,WORLD ACCEPTANCE CORP,5838873.txt,29oct2015,2015,10,29,1,1,0.15883386135101318,0.3528781235218048,0.3194141983985901,0.13173943758010864,0.36135026812553406,0.29387709498405457,0.14220932126045227,0.30495163798332214,0.28367137908935547
11225,77114,024725,WORLD ACCEPTANCE CORP,5905269.txt,28jan2016,2016,1,28,1,1,0.18865779042243958,0.36643895506858826,0.32209986448287964,0.16022372245788574,0.3480870723724365,0.33448326587677,0.20822645723819733,0.3360040485858917,0.27898526191711426
11225,77114,024725,WORLD ACCEPTANCE CORP,5991096.txt,05may2016,2016,5,5,1,1,0.15971718728542328,0.34278950095176697,0.28947913646698,0.18481096625328064,0.3575890064239502,0.320578396320343,0.13116276264190674,0.31765109300613403,0.2579054832458496
11225,77114,024725,WORLD ACCEPTANCE CORP,6058568.txt,28jul2016,2016,7,28,1,1,0.16447585821151733,0.3074485957622528,0.25722652673721313,0.1664784550666809,0.3241063952445984,0.28212133049964905,0.17425061762332916,0.2866513431072235,0.2348547875881195
11225,77114,024725,WORLD ACCEPTANCE CORP,6136580.txt,03nov2016,2016,11,3,1,1,0.1693568229675293,0.3361462950706482,0.3052684962749481,0.11720076203346252,0.2606786787509918,0.2913511395454407,0.1688765585422516,0.32969626784324646,0.29451239109039307
11225,77114,024725,WORLD ACCEPTANCE CORP,7551830.txt,26jan2017,2017,1,26,1,1,0.15030662715435028,0.2957724928855896,0.2964167594909668,0.08870617300271988,0.19889941811561584,0.2421756088733673,0.15458931028842926,0.2785751223564148,0.27850762009620667
11225,77114,024725,WORLD ACCEPTANCE CORP,10406844.txt,09may2017,2017,5,9,1,1,0.16401255130767822,0.2912127673625946,0.3133954703807831,0.09422645717859268,0.27307772636413574,0.26283472776412964,0.17539241909980774,0.27996501326560974,0.296358585357666
11225,77114,024725,WORLD ACCEPTANCE CORP,10752317.txt,03aug2017,2017,8,3,1,1,0.15896494686603546,0.40803277492523193,0.37237870693206787,0.09045484662055969,0.23570454120635986,0.2722955346107483,0.1521315574645996,0.3928014636039734,0.35735243558883667
11225,77114,024725,WORLD ACCEPTANCE CORP,11052942.txt,01nov2017,2017,11,1,1,1,0.16915780305862427,0.36831310391426086,0.2886165678501129,0.11735817044973373,0.35687169432640076,0.3183303773403168,0.1750023365020752,0.36372071504592896,0.2814960479736328
11225,77114,024725,WORLD ACCEPTANCE CORP,11202361.txt,26jan2018,2018,1,26,1,1,0.19521623849868774,0.36090320348739624,0.35134923458099365,0.1717180609703064,0.3974630534648895,0.44331175088882446,0.18104752898216248,0.31583207845687866,0.3076339364051819
11225,77114,024725,WORLD ACCEPTANCE CORP,11499459.txt,10may2018,2018,5,10,1,1,0.16782614588737488,0.34338903427124023,0.30661165714263916,0.16202522814273834,0.3262571394443512,0.32348066568374634,0.14594487845897675,0.31224438548088074,0.26885828375816345
11225,77114,024725,WORLD ACCEPTANCE CORP,11658462.txt,26jul2018,2018,7,26,1,1,0.2016858160495758,0.38458263874053955,0.3685699701309204,0.1866741180419922,0.28029245138168335,0.2835042476654053,0.23909810185432434,0.4152544140815735,0.3890228867530823
11225,77114,024725,WORLD ACCEPTANCE CORP,12140746.txt,01nov2018,2018,11,1,1,1,0.15617457032203674,0.26537925004959106,0.24106237292289734,0.22145535051822662,0.303276926279068,0.2389340102672577,0.1368405669927597,0.22376102209091187,0.21017986536026
11225,77114,024725,WORLD ACCEPTANCE CORP,12278925.txt,31jan2019,2019,1,31,1,1,0.18778008222579956,0.29523423314094543,0.3336907923221588,0.20662978291511536,0.2878870368003845,0.253038227558136,0.1770700067281723,0.27626049518585205,0.34068602323532104
11225,77114,024725,WORLD ACCEPTANCE CORP,12518896.txt,09may2019,2019,5,9,1,1,0.22314536571502686,0.2999989986419678,0.3294954299926758,0.20701777935028076,0.2737387418746948,0.24981266260147095,0.192989319562912,0.30425429344177246,0.3564509153366089
11225,77114,024725,WORLD ACCEPTANCE CORP,12624713.txt,25jul2019,2019,7,25,1,1,0.18262603878974915,0.310184121131897,0.3140347898006439,0.12966397404670715,0.28393083810806274,0.37184953689575195,0.15321364998817444,0.2869335412979126,0.29215341806411743
11225,77114,024725,WORLD ACCEPTANCE CORP,12828044.txt,31oct2019,2019,10,31,1,1,0.2089739739894867,0.3349113464355469,0.36609721183776855,0.16345667839050293,0.26357150077819824,0.324470579624176,0.17975671589374542,0.3072393238544464,0.34560173749923706
11225,77114,024725,WORLD ACCEPTANCE CORP,13005708.txt,30jan2020,2020,1,30,1,1,0.23861205577850342,0.3412995934486389,0.38849687576293945,0.16551390290260315,0.2750928997993469,0.32113319635391235,0.21863436698913574,0.33839285373687744,0.3807785212993622
11225,77114,024725,WORLD ACCEPTANCE CORP,13161940.txt,07may2020,2020,5,7,1,1,0.21713483333587646,0.29300808906555176,0.25286248326301575,0.20914959907531738,0.33835268020629883,0.30136018991470337,0.2152974009513855,0.273967981338501,0.2457350641489029
11225,77114,024725,WORLD ACCEPTANCE CORP,13287810.txt,30jul2020,2020,7,30,1,1,0.20218798518180847,0.28848516941070557,0.2652474343776703,0.0724969208240509,0.20822051167488098,0.2955016493797302,0.20334219932556152,0.28495168685913086,0.24515430629253387
11225,77114,024725,WORLD ACCEPTANCE CORP,13436392.txt,22oct2020,2020,10,22,1,1,0.187179833650589,0.28940892219543457,0.3137659430503845,0.12809820473194122,0.26173242926597595,0.3659297227859497,0.18073183298110962,0.2695084810256958,0.2837058901786804
11225,77114,024725,WORLD ACCEPTANCE CORP,2021-Jan-22-WRLD.OQ-137349824228-transcript.txt,22jan2021,2021,1,22,1,1,0.22813136875629425,0.30125337839126587,0.2794893682003021,0.11867335438728333,0.1758294552564621,0.2030414342880249,0.2169792354106903,0.27708473801612854,0.25541967153549194
11225,77114,024725,WORLD ACCEPTANCE CORP,2021-May-06-WRLD.OQ-140269368287-transcript.txt,06may2021,2021,5,6,1,1,0.22933271527290344,0.2865796685218811,0.2718011736869812,0.18289723992347717,0.26118698716163635,0.2550795078277588,0.20598748326301575,0.25522950291633606,0.24809126555919647
11225,77114,024725,WORLD ACCEPTANCE CORP,2021-Jul-21-WRLD.OQ-139838124296-transcript.txt,21jul2021,2021,7,21,1,1,0.22687359154224396,0.29045501351356506,0.2926141023635864,0.16958840191364288,0.2806673049926758,0.2881104350090027,0.22094058990478516,0.23600254952907562,0.22749662399291992
11225,77114,024725,WORLD ACCEPTANCE CORP,2021-Oct-26-WRLD.OQ-140463007783-transcript.txt,26oct2021,2021,10,26,1,1,0.23640331625938416,0.3180108368396759,0.31364697217941284,0.18584051728248596,0.3175220489501953,0.36130234599113464,0.23673751950263977,0.301260769367218,0.2938876748085022
11225,77114,024725,WORLD ACCEPTANCE CORP,2022-Jan-25-WRLD.OQ-138260155773-transcript.txt,25jan2022,2022,1,25,1,1,0.2441422939300537,0.30235254764556885,0.3122536838054657,0.1547463983297348,0.28200235962867737,0.2968846261501312,0.24524584412574768,0.288819283246994,0.3022564947605133
11225,77114,024725,WORLD ACCEPTANCE CORP,2022-May-05-WRLD.OQ-138243622814-transcript.txt,05may2022,2022,5,5,1,1,0.23222586512565613,0.32689645886421204,0.32871830463409424,0.22779595851898193,0.2926254868507385,0.30970361828804016,0.2319103628396988,0.3328671157360077,0.31814509630203247
11225,77114,024725,WORLD ACCEPTANCE CORP,2022-Jul-27-WRLD.OQ-140303216215-transcript.txt,27jul2022,2022,7,27,1,1,0.24242979288101196,0.29365742206573486,0.29150301218032837,0.20982182025909424,0.3050852417945862,0.3043605387210846,0.23530195653438568,0.27427682280540466,0.2764664888381958
11225,77114,024725,WORLD ACCEPTANCE CORP,2022-Oct-27-WRLD.OQ-138063526074-transcript.txt,27oct2022,2022,10,27,1,1,0.24158352613449097,0.3082442581653595,0.2871379256248474,0.18908806145191193,0.2793086767196655,0.2924286723136902,0.2445601522922516,0.30543839931488037,0.27165737748146057
11225,77114,024725,WORLD ACCEPTANCE CORP,2023-Jan-26-WRLD.OQ-137208419036-transcript.txt,26jan2023,2023,1,26,1,1,0.21451720595359802,0.2856367528438568,0.2689895033836365,0.17918521165847778,0.2757718563079834,0.2719111442565918,0.22172512114048004,0.2968965768814087,0.2794765830039978
11225,77114,024725,WORLD ACCEPTANCE CORP,2023-May-04-WRLD.OQ-140428047726-transcript.txt,04may2023,2023,5,4,1,1,0.19992145895957947,0.2979857623577118,0.29505056142807007,0.18994544446468353,0.29549500346183777,0.31008315086364746,0.21024730801582336,0.32437774538993835,0.3125626742839813
11225,77114,024725,WORLD ACCEPTANCE CORP,2023-Jul-21-WRLD.OQ-139925078658-transcript.txt,21jul2023,2023,7,21,1,1,0.18947890400886536,0.29637521505355835,0.3082409203052521,0.14942508935928345,0.2965031564235687,0.3409498929977417,0.1931200623512268,0.2870519161224365,0.2907511293888092
11225,77114,024725,WORLD ACCEPTANCE CORP,2023-Oct-20-WRLD.OQ-138265890927-transcript.txt,20oct2023,2023,10,20,1,1,0.22371873259544373,0.2944609224796295,0.2863730788230896,0.19101133942604065,0.3112359642982483,0.33898186683654785,0.226739764213562,0.25613895058631897,0.23782475292682648
11225,77114,024725,WORLD ACCEPTANCE CORP,2024-Jan-19-WRLD.OQ-140491638891-transcript.txt,19jan2024,2024,1,19,1,1,0.24056904017925262,0.3203222155570984,0.3101871609687805,0.17393581569194794,0.28786271810531616,0.29600805044174194,0.26979291439056396,0.3227776885032654,0.3019818365573883
11225,77114,024725,WORLD ACCEPTANCE CORP,2024-May-02-WRLD.OQ-137272026130-transcript.txt,02may2024,2024,5,2,1,1,0.21095465123653412,0.3356509208679199,0.3461584746837616,0.16932785511016846,0.2964567542076111,0.31624194979667664,0.19929441809654236,0.3372129797935486,0.3519931733608246
11225,77114,024725,WORLD ACCEPTANCE CORP,2024-Jul-26-WRLD.OQ-138806352363-transcript.txt,26jul2024,2024,7,26,1,1,0.21538838744163513,0.3521837592124939,0.3642476797103882,0.15510433912277222,0.2704997658729553,0.30911120772361755,0.23366732895374298,0.3712487816810608,0.3653430640697479
11225,77114,024725,WORLD ACCEPTANCE CORP,2024-Oct-25-WRLD.OQ-136925980779-Transcript.txt,25oct2024,2024,10,25,1,1,0.15949970483779907,0.2751826047897339,0.2852608263492584,0.16807648539543152,0.282196581363678,0.2804930806159973,0.15781418979167938,0.2690003514289856,0.29242971539497375
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,721573.txt,20mar2003,2003,3,20,1,1,0.15281537175178528,0.2650494873523712,0.24688348174095154,0.12650901079177856,0.27197110652923584,0.24112944304943085,0.15963003039360046,0.24853801727294922,0.23852604627609253
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,765206.txt,23jul2003,2003,7,23,1,1,0.1602868139743805,0.31052738428115845,0.2672008275985718,0.1271369308233261,0.3062102496623993,0.2955673336982727,0.1861269474029541,0.29498523473739624,0.22826030850410461
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,784798.txt,12sep2003,2003,9,12,1,1,0.1261724829673767,0.28335902094841003,0.2711273431777954,0.11974092572927475,0.2870866060256958,0.2793753743171692,0.12340004742145538,0.25725215673446655,0.24102576076984406
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,812768.txt,17dec2003,2003,12,17,1,1,0.11530004441738129,0.24461305141448975,0.20563426613807678,0.10944905132055283,0.24582576751708984,0.23911525309085846,0.10932472348213196,0.22109778225421906,0.146112322807312
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,864155.txt,17mar2004,2004,3,17,1,0,0.14227527379989624,0.274871826171875,0.22896061837673187,0.14227527379989624,0.274871826171875,0.22896061837673187,,,
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,935872.txt,01sep2004,2004,9,1,1,1,0.16000628471374512,0.2964942157268524,0.26283973455429077,0.12913528084754944,0.28498291969299316,0.2738972306251526,0.17271186411380768,0.29836949706077576,0.24803198873996735
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,951615.txt,07oct2004,2004,10,7,1,1,0.12357938289642334,0.21779653429985046,0.18425658345222473,0.12024002522230148,0.2633134722709656,0.2526808977127075,0.12263153493404388,0.16742953658103943,0.11955580115318298
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,989874.txt,07jan2005,2005,1,7,1,1,0.14324180781841278,0.2751762270927429,0.24087387323379517,0.12306998670101166,0.2681856155395508,0.26321086287498474,0.14176365733146667,0.24970906972885132,0.19419705867767334
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1036049.txt,07apr2005,2005,4,7,1,1,0.1660899817943573,0.29773011803627014,0.2508236765861511,0.15522654354572296,0.2957592010498047,0.2753283977508545,0.16375957429409027,0.27141857147216797,0.21273592114448547
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1107731.txt,11aug2005,2005,8,11,1,1,0.15578699111938477,0.29510578513145447,0.24048881232738495,0.15239295363426208,0.2996343970298767,0.26997068524360657,0.15746459364891052,0.29704511165618896,0.22977352142333984
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1138290.txt,06oct2005,2005,10,6,1,1,0.15871554613113403,0.23832479119300842,0.17185845971107483,0.13207337260246277,0.2711575925350189,0.23580622673034668,0.16714662313461304,0.21349702775478363,0.134926900267601
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1186506.txt,05jan2006,2006,1,5,1,0,0.16369348764419556,0.27305105328559875,0.22622892260551453,0.16369348764419556,0.27305105328559875,0.22622892260551453,,,
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1261879.txt,04apr2006,2006,4,4,1,1,0.13575181365013123,0.25339484214782715,0.19484558701515198,0.12079495191574097,0.28475773334503174,0.25494104623794556,0.13769587874412537,0.223968505859375,0.15619978308677673
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1353872.txt,10aug2006,2006,8,10,1,1,0.15487109124660492,0.2743288278579712,0.2203139364719391,0.13615535199642181,0.29067039489746094,0.274040549993515,0.1542806178331375,0.23607000708580017,0.1726250946521759
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1393442.txt,05oct2006,2006,10,5,1,1,0.1360340118408203,0.25614404678344727,0.206838458776474,0.1156109869480133,0.27786141633987427,0.2567509710788727,0.14887014031410217,0.2375021129846573,0.16310444474220276
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1444099.txt,04jan2007,2007,1,4,1,1,0.1344624012708664,0.23734673857688904,0.20099124312400818,0.11845655739307404,0.2801051735877991,0.2721942663192749,0.12944108247756958,0.20286768674850464,0.1635267436504364
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1511986.txt,05apr2007,2007,4,5,1,1,0.14567887783050537,0.28466784954071045,0.23991692066192627,0.11751475185155869,0.27862364053726196,0.2525768280029297,0.16159559786319733,0.2786688804626465,0.2294926941394806
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1606733.txt,09aug2007,2007,8,9,1,1,0.15529540181159973,0.276515930891037,0.2477186620235443,0.1190069168806076,0.28339141607284546,0.27293944358825684,0.16424408555030823,0.25042927265167236,0.20769241452217102
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1654812.txt,04oct2007,2007,10,4,1,1,0.1350308656692505,0.2760234475135803,0.24167364835739136,0.1152808666229248,0.2693738043308258,0.24349433183670044,0.1403263807296753,0.2635056972503662,0.22542336583137512
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1730495.txt,08jan2008,2008,1,8,1,1,0.14830368757247925,0.23721995949745178,0.1856885552406311,0.12317658215761185,0.2734639048576355,0.2386682778596878,0.16929161548614502,0.21902194619178772,0.15395545959472656
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1799585.txt,28mar2008,2008,3,28,1,1,0.16170606017112732,0.26045724749565125,0.20963063836097717,0.12734852731227875,0.2663523554801941,0.2577272057533264,0.17298120260238647,0.24872788786888123,0.1885911226272583
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1897026.txt,30jul2008,2008,7,30,1,1,0.14817668497562408,0.2821763753890991,0.24775424599647522,0.12958966195583344,0.2659849524497986,0.23818844556808472,0.15289905667304993,0.27958351373672485,0.24303670227527618
11229,77163,024747,CENTENNIAL COMMUNICATIONS CP NEW,1977031.txt,07oct2008,2008,10,7,1,1,0.1341230869293213,0.25165265798568726,0.21741853654384613,0.10278487205505371,0.27598053216934204,0.2717905640602112,0.1504165381193161,0.21974094212055206,0.16919244825839996
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,697231.txt,04feb2003,2003,2,4,1,1,0.20669664442539215,0.3453335762023926,0.30373501777648926,0.20745991170406342,0.36562204360961914,0.3299561142921448,0.1915512979030609,0.3166407644748688,0.2731509804725647
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,732325.txt,14may2003,2003,5,14,1,1,0.20639902353286743,0.3281731903553009,0.26636579632759094,0.19584092497825623,0.3390580415725708,0.28936782479286194,0.19486235082149506,0.29693251848220825,0.23400543630123138
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,759467.txt,06aug2003,2003,8,6,1,1,0.20131057500839233,0.31490522623062134,0.2552710771560669,0.18075719475746155,0.3162277936935425,0.3025321364402771,0.20889906585216522,0.2892906069755554,0.2173415720462799
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,802366.txt,06nov2003,2003,11,6,1,1,0.2479509562253952,0.2992517054080963,0.2449573278427124,0.1520688831806183,0.29064151644706726,0.26691868901252747,0.27462297677993774,0.27974733710289,0.2129276841878891
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,844027.txt,05feb2004,2004,2,5,1,1,0.21097294986248016,0.3097262382507324,0.2407875806093216,0.1547892540693283,0.26681452989578247,0.22116728127002716,0.24846863746643066,0.3205487132072449,0.23821201920509338
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,887053.txt,13may2004,2004,5,13,1,1,0.16890071332454681,0.2843061685562134,0.23622584342956543,0.1576356589794159,0.28209006786346436,0.23340588808059692,0.16143374145030975,0.27603480219841003,0.2275547981262207
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,920950.txt,05aug2004,2004,8,5,1,1,0.17878347635269165,0.28037959337234497,0.1955219954252243,0.10813724994659424,0.21946948766708374,0.16246506571769714,0.20927023887634277,0.29798001050949097,0.20155058801174164
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,959214.txt,04nov2004,2004,11,4,1,1,0.20019079744815826,0.2901879549026489,0.2292759120464325,0.14161816239356995,0.24902164936065674,0.19637176394462585,0.2285710871219635,0.2979015111923218,0.23509687185287476
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1004632.txt,03feb2005,2005,2,3,1,1,0.2103075087070465,0.28884539008140564,0.24819032847881317,0.19252565503120422,0.29264751076698303,0.2515927255153656,0.20086491107940674,0.2583003640174866,0.2207547426223755
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1054110.txt,12may2005,2005,5,12,1,1,0.2335701584815979,0.3017691671848297,0.23435856401920319,0.20780402421951294,0.2948256731033325,0.23977476358413696,0.2376604974269867,0.28593015670776367,0.21136218309402466
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1104217.txt,04aug2005,2005,8,4,1,1,0.2352290153503418,0.28817182779312134,0.209672212600708,0.19431978464126587,0.2678720951080322,0.2021200954914093,0.2631281912326813,0.3053213357925415,0.22150132060050964
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1151007.txt,09nov2005,2005,11,9,1,1,0.25885331630706787,0.32232677936553955,0.23268842697143555,0.25534531474113464,0.3354322910308838,0.2522990107536316,0.22692009806632996,0.2612415552139282,0.17081448435783386
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1201004.txt,02feb2006,2006,2,2,1,1,0.20580387115478516,0.2833462953567505,0.22510311007499695,0.18034379184246063,0.27706533670425415,0.23424875736236572,0.2161015421152115,0.2713373303413391,0.20146091282367706
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1311694.txt,11may2006,2006,5,11,1,1,0.208784282207489,0.28307196497917175,0.21282094717025757,0.17107006907463074,0.26454347372055054,0.21970435976982117,0.22457778453826904,0.27582207322120667,0.18828560411930084
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1353960.txt,08aug2006,2006,8,8,1,1,0.21327200531959534,0.2793143093585968,0.19750858843326569,0.1774878203868866,0.2679082751274109,0.21641534566879272,0.23089686036109924,0.27198320627212524,0.17066150903701782
11248,77175,024795,AMERICAN SUPERCONDUCTOR CORP,1406295.txt,02nov2006,2006,11,2,1,1,0.17384880781173706,0.2747704088687897,0.2060563564300537,0.1699281930923462,0.2836436629295349,0.2241785228252411,0.16396737098693848,0.23601877689361572,0.15939119458198547
